Android application is debugging.
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.Droid.dll
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/FormsViewGroup.dll [External]
02-12 15:43:54.823 D/Mono    ( 4064): Assembly Xamarin.Android.Support.v4[0xa3b1eb20] added to domain RootDomain, ref_count=1
02-12 15:43:54.824 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v4.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v4.dll.so" not found
02-12 15:43:54.824 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v4.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v4.dll.so" not found
02-12 15:43:54.825 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v4.dll'.
02-12 15:43:54.825 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v4.dll.config'.
02-12 15:43:54.825 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v4/Xamarin.Android.Support.v4.config'.
02-12 15:43:54.825 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll'.
02-12 15:43:54.826 D/Mono    ( 4064): Image addref Xamarin.Android.Support.v7.AppCompat[0xa3b1eb80] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll[0xa3b6c900]: 2Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Fragment.dll [External]

02-12 15:43:54.826 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Android.Support.v7.AppCompat' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll)
02-12 15:43:54.826 D/Mono    ( 4064): Assembly Xamarin.Android.Support.v7.AppCompat[0xa3b1eb80] added to domain RootDomain, ref_count=1
02-12 15:43:54.826 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.AppCompat.dll.so" not found
02-12 15:43:54.827 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.AppCompat.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.AppCompat.dll.so" not found
02-12 15:43:54.827 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll'.
02-12 15:43:54.827 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll.config'.
02-12 15:43:54.827 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.AppCompat/Xamarin.Android.Support.v7.AppCompat.config'.
02-12 15:43:54.827 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.CardView.dll'.
02-12 15:43:54.828 D/Mono    ( 4064): Image addref Xamarin.Android.Support.v7.CardView[0xa3b1ebe0] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.CardView.dll[0xa3b6ce00]: 2
02-12 15:43:54.828 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Android.Support.v7.CardView' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.CardView.dll)
02-12 15:43:54.828 D/Mono    ( 4064): Assembly Xamarin.Android.Support.v7.CardView[0xa3b1ebe0] added to domain RootDomain, ref_count=1
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Media.Compat.dll [External]02-12 15:43:54.828 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.CardView.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.CardView.dll.so" not found

02-12 15:43:54.829 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.CardView.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.CardView.dll.so" not foundLoaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Transition.dll [External]

02-12 15:43:54.829 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.CardView.dll'.
02-12 15:43:54.829 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.CardView.dll.config'.
02-12 15:43:54.829 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.CardView/Xamarin.Android.Support.v7.CardView.config'.
02-12 15:43:54.829 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll'.
02-12 15:43:54.830 D/Mono    ( 4064): Image addref Xamarin.Android.Support.v7.MediaRouter[0xa3b1ec40] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll[0xa3b6d300]: 2
02-12 15:43:54.830 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Android.Support.v7.MediaRouter' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll)
02-12 15:43:54.830 D/Mono    ( 4064): Assembly Xamarin.Android.Support.v7.MediaRouter[0xa3b1ec40] added to domain RootDomain, ref_count=1
02-12 15:43:54.830 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.MediaRouter.dll.so" not found
02-12 15:43:54.831 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.MediaRouter.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.MediaRouter.dll.so" not found
02-12 15:43:54.831 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll'.
02-12 15:43:54.831 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll.config'.Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v4.dll [External]

02-12 15:43:54.831 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.MediaRouter/Xamarin.Android.Support.v7.MediaRouter.config'.
02-12 15:43:54.831 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.Palette.dll'.
02-12 15:43:54.832 D/Mono    ( 4064): Image addref Xamarin.Android.Support.v7.Palette[0xa3b1eca0] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.Palette.dll[0xa3b6d800]: 2
02-12 15:43:54.832 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Android.Support.v7.Palette' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.Palette.dll)
02-12 15:43:54.832 D/Mono    ( 4064): Assembly Xamarin.Android.Support.v7.Palette[0xa3b1eca0] added to domain RootDomain, ref_count=1
02-12 15:43:54.832 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.Palette.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.Palette.dll.so" not found
02-12 15:43:54.832 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.Palette.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.Palette.dll.so" not found
02-12 15:43:54.833 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.Palette.dll'.
02-12 15:43:54.833 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.Palette.dll.config'.
02-12 15:43:54.833 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.Palette/Xamarin.Android.Support.v7.Palette.config'.
02-12 15:43:54.833 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll'.
02-12 15:43:54.834 D/Mono    ( 4064): Image addref Xamarin.Android.Support.v7.RecyclerView[0xa3b1ed00] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll[0xa3b6dd00]: 2
02-12 15:43:54.834 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Android.Support.v7.RecyclerView' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll)
02-12 15:43:54.834 D/Mono    ( 4064): Assembly Xamarin.Android.Support.v7.RecyclerView[0xa3b1ed00] added to domain RootDomain, ref_count=1
02-12 15:43:54.835 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.RecyclerView.dll.so" not found
02-12 15:43:54.835 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.v7.RecyclerView.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.v7.RecyclerView.dll.so" not foundLoaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.AppCompat.dll [External]

02-12 15:43:54.835 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll'.
02-12 15:43:54.836 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll.config'.
02-12 15:43:54.836 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.v7.RecyclerView/Xamarin.Android.Support.v7.RecyclerView.config'.
02-12 15:43:54.836 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll'.
02-12 15:43:54.836 D/Mono    ( 4064): Image addref Xamarin.Android.Support.Vector.Drawable[0xa3b1ed60] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll[0xa3b6e200]: 2
02-12 15:43:54.836 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Android.Support.Vector.Drawable' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll)
02-12 15:43:54.837 D/Mono    ( 4064): Assembly Xamarin.Android.Support.Vector.Drawable[0xa3b1ed60] added to domain RootDomain, ref_count=1
02-12 15:43:54.837 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.Vector.Drawable.dll.so" not found
02-12 15:43:54.837 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Android.Support.Vector.Drawable.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Android.Support.Vector.Drawable.dll.so" not found
02-12 15:43:54.838 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll'.
02-12 15:43:54.838 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll.config'.
02-12 15:43:54.838 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Android.Support.Vector.Drawable/Xamarin.Android.Support.Vector.Drawable.config'.
02-12 15:43:54.838 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Core.dll'.
02-12 15:43:54.838 D/Mono    ( 4064): Image addref Xamarin.Forms.Core[0xa3b1edc0] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Core.dll[0xa3b6e700]: 2
02-12 15:43:54.839 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Forms.Core' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Core.dll)
02-12 15:43:54.839 D/Mono    ( 4064): Assembly Xamarin.Forms.Core[0xa3b1edc0] added to domain RootDomain, ref_count=1
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.CardView.dll [External]02-12 15:43:54.839 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Core.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Core.dll.so" not found

02-12 15:43:54.839 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Forms.Core.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Core.dll.so" not found
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.MediaRouter.dll [External]02-12 15:43:54.840 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Core.dll'.

02-12 15:43:54.840 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Core.dll.config'.
02-12 15:43:54.840 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Forms.Core/Xamarin.Forms.Core.config'.
02-12 15:43:54.840 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.Android.dll'.
02-12 15:43:54.840 D/Mono    ( 4064): Image addref Xamarin.Forms.Platform.Android[0xa3b1ee20] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.Android.dll[0xa3b6ec00]: 2
02-12 15:43:54.841 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Forms.Platform.Android' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.Android.dll)
02-12 15:43:54.841 D/Mono    ( 4064): Assembly Xamarin.Forms.Platform.Android[0xa3b1ee20] added to domain RootDomain, ref_count=1
02-12 15:43:54.841 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.Android.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Platform.Android.dll.so" not found
02-12 15:43:54.841 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Forms.Platform.Android.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Platform.Android.dll.so" not found
02-12 15:43:54.842 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.Android.dll'.
02-12 15:43:54.842 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.Android.dll.config'.
02-12 15:43:54.842 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Forms.Platform.Android/Xamarin.Forms.Platform.Android.config'.
02-12 15:43:54.842 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.dll'.
02-12 15:43:54.842 D/Mono    ( 4064): Image addref Xamarin.Forms.Platform[0xa3b1ee80] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.dll[0xa3b6f100]: 2
02-12 15:43:54.842 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Forms.Platform' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.dll)
02-12 15:43:54.842 D/Mono    ( 4064): Assembly Xamarin.Forms.Platform[0xa3b1ee80] added to domain RootDomain, ref_count=1Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.Palette.dll [External]

02-12 15:43:54.843 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Platform.dll.so" not found
02-12 15:43:54.843 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Forms.Platform.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Platform.dll.so" not found
02-12 15:43:54.843 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.dll'.
02-12 15:43:54.843 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Platform.dll.config'.
02-12 15:43:54.843 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Forms.Platform/Xamarin.Forms.Platform.config'.
02-12 15:43:54.844 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Xaml.dll'.
02-12 15:43:54.844 D/Mono    ( 4064): Image addref Xamarin.Forms.Xaml[0xa3b1eee0] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Xaml.dll[0xa3b6f600]: 2
02-12 15:43:54.844 D/Mono    ( 4064): Prepared to set up assembly 'Xamarin.Forms.Xaml' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Xaml.dll)
02-12 15:43:54.844 D/Mono    ( 4064): Assembly Xamarin.Forms.Xaml[0xa3b1eee0] added to domain RootDomain, ref_count=1
02-12 15:43:54.845 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Xaml.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Xaml.dll.so" not found
02-12 15:43:54.845 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Xamarin.Forms.Xaml.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Xamarin.Forms.Xaml.dll.so" not found
02-12 15:43:54.845 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Xaml.dll'.
02-12 15:43:54.845 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Xaml.dll.config'.
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.v7.RecyclerView.dll [External]02-12 15:43:54.846 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Xamarin.Forms.Xaml/Xamarin.Forms.Xaml.config'.

02-12 15:43:54.846 D/Mono    ( 4064): Assembly Loader probing location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.dll'.
02-12 15:43:54.846 D/Mono    ( 4064): Image addref XamarinForms_ListviewSelection[0xa3b1ef40] -> /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.dll[0xa3b6fb00]: 2
02-12 15:43:54.846 D/Mono    ( 4064): Prepared to set up assembly 'XamarinForms_ListviewSelection' (/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.dll)
02-12 15:43:54.846 D/Mono    ( 4064): Assembly XamarinForms_ListviewSelection[0xa3b1ef40] added to domain RootDomain, ref_count=1
02-12 15:43:54.847 D/Mono    ( 4064): AOT: image '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-XamarinForms_ListviewSelection.dll.so" not found
02-12 15:43:54.847 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/XamarinForms_ListviewSelection.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-XamarinForms_ListviewSelection.dll.so" not found
02-12 15:43:54.847 D/Mono    ( 4064): Assembly Loader loaded assembly from location: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.dll'.
02-12 15:43:54.847 D/Mono    ( 4064): Config attempting to parse: '/storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/XamarinForms_ListviewSelection.dll.config'.
02-12 15:43:54.847 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/XamarinForms_ListviewSelection/XamarinForms_ListviewSelection.config'.
02-12 15:43:54.847 W/monodroid-gc( 4064): GREF GC Threshold: 46080
02-12 15:43:54.848 D/Mono    ( 4064): Image addref Mono.Android[0xa3b1e5e0] -> Mono.Android.dll[0xa3170000]: 2
02-12 15:43:54.848 D/Mono    ( 4064): Prepared to set up assembly 'Mono.Android' (Mono.Android.dll)
02-12 15:43:54.848 D/Mono    ( 4064): Assembly Mono.Android[0xa3b1e5e0] added to domain RootDomain, ref_count=1
Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Android.Support.Vector.Drawable.dll [External]02-12 15:43:54.849 D/Mono    ( 4064): AOT: image 'Mono.Android.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Mono.Android.dll.so" not found

02-12 15:43:54.850 D/Mono    ( 4064): AOT: image '/usr/local/lib/mono/aot-cache/x86/Mono.Android.dll.so' not found: dlopen failed: library "/data/app/com.xamarin.xamarinforms_listviewselection-1/lib/x86/libaot-Mono.Android.dll.so" not found
02-12 15:43:54.850 D/Mono    ( 4064): Config attempting to parse: 'Mono.Android.dll.config'.Loaded assembly: /storage/emulated/0/Android/data/com.xamarin.xamarinforms_listviewselection/files/.__override__/Xamarin.Forms.Core.dll [External]

02-12 15:43:54.850 D/Mono    ( 4064): Config attempting to parse: '/usr/local/etc/mono/assemblies/Mono.Android/Mono.Android.config'.
02-12 15:43:54.854 D/Mono    ( 4064): Assembly Ref addref Mono.Android[0xa3b1e5e0] -> mscorlib[0xa3b1e460]: 2
02-12 15:43:54.854 D/Mono    ( 4064): Image addref Java.Interop[0xa3175000] -> Java.Interop.dll[0xa3170500]: 2
02-12 15:43:54.854 D/Mono    ( 4064): Prepared to set up assembly 'Java.Interop' (Java.Interop.dll)
02-12 15:43:54.854 D/Mono    ( 4064): Assembly Java.Interop[0xa3175000] added to domain RootDomain, ref_count=1
